deposit_date,eft_trace,amount,description
2025-12-30,EFT20251230009,25.88,PAYER EFT
2025-12-30,EFT20251230011,30.54,PAYER EFT
2025-12-30,EFT20251230012,25.1,PAYER EFT
2025-12-30,EFT20251230013,316.38,PAYER EFT
2025-12-30,EFT20251230014,449.02,PAYER EFT
2025-12-30,EFT20251230016,111.03,PAYER EFT
2025-12-30,EFT20251230024,388.2,PAYER EFT
2025-12-30,EFT20251230033,66.8,PAYER EFT
2025-12-31,EFT20251231000,260.74,PAYER EFT
2025-12-31,EFT20251231003,363.68,PAYER EFT
2025-12-31,EFT20251231007,725.93,PAYER EFT
2025-12-31,EFT20251231008,62.34,PAYER EFT
2025-12-31,EFT20251231009,215.26,PAYER EFT
2025-12-31,EFT20251231011,64.7,PAYER EFT
2025-12-31,EFT20251231014,110.51,PAYER EFT
2025-12-31,EFT20251231016,648.94,PAYER EFT
2025-12-31,EFT20251231017,175.72,PAYER EFT
2025-12-31,EFT20251231019,127.94,PAYER EFT
2025-12-31,EFT20251231025,549.95,PAYER EFT
2025-12-31,EFT20251231026,122.93,PAYER EFT
2025-12-31,EFT20251231027,112.32,PAYER EFT
2025-12-31,EFT20251231028,42.06,PAYER EFT
2025-12-31,EFT20251231029,244.35,PAYER EFT
2025-12-31,EFT20251231033,18.11,PAYER EFT
2025-12-31,EFT20251231036,41.72,PAYER EFT
2026-01-01,EFT20260101000,22.3,PAYER EFT
2026-01-01,EFT20260101001,219.66,PAYER EFT
2026-01-01,EFT20260101004,342.04,PAYER EFT
2026-01-01,EFT20260101005,496.25,PAYER EFT
2026-01-01,EFT20260101007,71.17,PAYER EFT
2026-01-01,EFT20260101011,44.97,PAYER EFT
2026-01-01,EFT20260101012,44.97,PAYER EFT
2026-01-01,EFT20260101013,60.25,PAYER EFT
2026-01-01,EFT20260101015,47.49,PAYER EFT
2026-01-01,EFT20260101023,145.06,PAYER EFT
2026-01-01,EFT20260101025,226.45,PAYER EFT
2026-01-01,EFT20260101035,336.44,PAYER EFT
2026-01-01,EFT20260101036,166.47,PAYER EFT
2026-01-02,EFT20260102003,109.83,PAYER EFT
2026-01-02,EFT20260102004,34.16,PAYER EFT
2026-01-02,EFT20260102005,98.34,PAYER EFT
2026-01-02,EFT20260102019,119.57,PAYER EFT
2026-01-02,EFT20260102023,109.83,PAYER EFT
2026-01-02,EFT20260102025,226.45,PAYER EFT
2026-01-02,EFT20260102031,272.02,PAYER EFT
2026-01-02,EFT20260102036,267.21,PAYER EFT
2026-01-03,EFT20260103003,168.22,PAYER EFT
2026-01-03,EFT20260103012,175.59,PAYER EFT
2026-01-03,EFT20260103013,38.51,PAYER EFT
2026-01-03,EFT20260103014,22.3,PAYER EFT
2026-01-03,EFT20260103017,73.29,PAYER EFT
2026-01-03,EFT20260103022,60.25,PAYER EFT
2026-01-03,EFT20260103023,219.66,PAYER EFT
2026-01-03,EFT20260103033,219.49,PAYER EFT
2026-01-03,EFT20260103035,54.51,PAYER EFT
2026-01-03,EFT20260103037,60.98,PAYER EFT
2026-01-03,EFT20260103038,226.45,PAYER EFT
2026-01-03,EFT20260103039,71.17,PAYER EFT
2026-01-04,EFT20260104007,44.97,PAYER EFT
2026-01-04,EFT20260104010,76.22,PAYER EFT
2026-01-04,EFT20260104024,267.21,PAYER EFT
2026-01-04,EFT20260104027,23.91,PAYER EFT
2026-01-04,EFT20260104030,44.58,PAYER EFT
2026-01-04,EFT20260104035,65.27,PAYER EFT
2026-01-04,EFT20260104038,146.95,PAYER EFT
2026-01-05,EFT20260105001,34.9,PAYER EFT
2026-01-05,EFT20260105002,291.15,PAYER EFT
2026-01-05,EFT20260105005,23.91,PAYER EFT
2026-01-05,EFT20260105006,74.44,PAYER EFT
2026-01-05,EFT20260105007,149.21,PAYER EFT
2026-01-05,EFT20260105010,274.85,PAYER EFT
2026-01-05,EFT20260105011,38.51,PAYER EFT
2026-01-05,EFT20260105016,84.11,PAYER EFT
2026-01-05,EFT20260105020,25.88,PAYER EFT
2026-01-05,EFT20260105021,111.03,PAYER EFT
2026-01-05,EFT20260105022,234.79,PAYER EFT
2026-01-05,EFT20260105027,22.46,PAYER EFT
2026-01-05,EFT20260105029,330.68,PAYER EFT
2026-01-05,EFT20260105030,81.59,PAYER EFT
2026-01-05,EFT20260105034,25.1,PAYER EFT
2026-01-05,EFT20260105037,42.45,PAYER EFT
2026-01-06,EFT20260106001,274.74,PAYER EFT
2026-01-06,EFT20260106003,84.11,PAYER EFT
2026-01-06,EFT20260106009,968.88,PAYER EFT
2026-01-06,EFT20260106014,79.4,PAYER EFT
2026-01-06,EFT20260106016,56.61,PAYER EFT
2026-01-06,EFT20260106018,59.36,PAYER EFT
2026-01-06,EFT20260106023,49.69,PAYER EFT
2026-01-06,EFT20260106024,122.93,PAYER EFT
2026-01-06,EFT20260106031,219.66,PAYER EFT
2026-01-06,EFT20260106032,547.67,PAYER EFT
2026-01-06,EFT20260106035,109.83,PAYER EFT
2026-01-06,EFT20260106036,53.06,PAYER EFT
2026-01-06,EFT20260106037,77.21,PAYER EFT
2026-01-07,EFT20260107007,51.76,PAYER EFT
2026-01-07,EFT20260107008,35.98,PAYER EFT
2026-01-07,EFT20260107012,87.86,PAYER EFT
2026-01-07,EFT20260107016,59.36,PAYER EFT
2026-01-07,EFT20260107017,49.69,PAYER EFT
2026-01-07,EFT20260107018,55.73,PAYER EFT
2026-01-07,EFT20260107030,22.64,PAYER EFT
2026-01-07,EFT20260107031,22.64,PAYER EFT
2026-01-07,EFT20260107032,42.06,PAYER EFT
2026-01-07,EFT20260107038,109.83,PAYER EFT
2026-01-08,EFT20260108001,291.15,PAYER EFT
2026-01-08,EFT20260108006,84.11,PAYER EFT
2026-01-08,EFT20260108010,407.93,PAYER EFT
2026-01-08,EFT20260108018,49.62,PAYER EFT
2026-01-08,EFT20260108019,95.39,PAYER EFT
2026-01-08,EFT20260108020,133.61,PAYER EFT
2026-01-08,EFT20260108022,56.61,PAYER EFT
2026-01-08,EFT20260108024,37.78,PAYER EFT
2026-01-08,EFT20260108027,76.35,PAYER EFT
2026-01-08,EFT20260108028,289.93,PAYER EFT
2026-01-08,EFT20260108029,95.39,PAYER EFT
2026-01-08,EFT20260108032,109.83,PAYER EFT
2026-01-08,EFT20260108033,64.7,PAYER EFT
2026-01-08,EFT20260108035,352.62,PAYER EFT
2026-01-08,EFT20260108036,64.7,PAYER EFT
2026-01-08,EFT20260108037,42.06,PAYER EFT
2026-01-09,EFT20260109000,23.94,PAYER EFT
2026-01-09,EFT20260109002,84.11,PAYER EFT
2026-01-09,EFT20260109006,239.07,PAYER EFT
2026-01-09,EFT20260109008,181.16,PAYER EFT
2026-01-09,EFT20260109009,65.59,PAYER EFT
2026-01-09,EFT20260109012,30.81,PAYER EFT
2026-01-09,EFT20260109013,85.4,PAYER EFT
2026-01-09,EFT20260109014,88.82,PAYER EFT
2026-01-09,EFT20260109015,17.97,PAYER EFT
2026-01-09,EFT20260109018,119.24,PAYER EFT
2026-01-09,EFT20260109019,49.62,PAYER EFT
2026-01-09,EFT20260109027,162.27,PAYER EFT
2026-01-09,EFT20260109028,62.34,PAYER EFT
2026-01-09,EFT20260109029,226.45,PAYER EFT
2026-01-09,EFT20260109030,76.22,PAYER EFT
2026-01-09,EFT20260109032,41.52,PAYER EFT
2026-01-09,EFT20260109037,64.7,PAYER EFT
2026-01-09,EFT20260109038,41.72,PAYER EFT
2026-01-09,EFT20260109039,88.82,PAYER EFT
2026-01-10,EFT20260110000,59.36,PAYER EFT
2026-01-10,EFT20260110003,113.23,PAYER EFT
2026-01-10,EFT20260110004,42.06,PAYER EFT
2026-01-10,EFT20260110005,465.45,PAYER EFT
2026-01-10,EFT20260110009,122.93,PAYER EFT
2026-01-10,EFT20260110013,264.63,PAYER EFT
2026-01-10,EFT20260110017,90.58,PAYER EFT
2026-01-10,EFT20260110024,352.62,PAYER EFT
2026-01-10,EFT20260110027,64.7,PAYER EFT
2026-01-10,EFT20260110028,306.18,PAYER EFT
2026-01-10,EFT20260110031,470.69,PAYER EFT
2026-01-10,EFT20260110032,148.18,PAYER EFT
2026-01-10,EFT20260110034,65.59,PAYER EFT
2026-01-10,EFT20260110035,218.62,PAYER EFT
2026-01-10,EFT20260110036,44.97,PAYER EFT
2026-01-10,EFT20260110037,48.2,PAYER EFT
2026-01-10,EFT20260110038,167.77,PAYER EFT
2026-01-10,EFT20260110039,34.9,PAYER EFT
2026-01-11,EFT20260111002,23.94,PAYER EFT
2026-01-11,EFT20260111004,747.55,PAYER EFT
2026-01-11,EFT20260111005,465.52,PAYER EFT
2026-01-11,EFT20260111007,20.86,PAYER EFT
2026-01-11,EFT20260111012,27.88,PAYER EFT
2026-01-11,EFT20260111016,81.99,PAYER EFT
2026-01-11,EFT20260111020,73.29,PAYER EFT
2026-01-11,EFT20260111023,92.26,PAYER EFT
2026-01-11,EFT20260111024,180.43,PAYER EFT
2026-01-11,EFT20260111028,42.45,PAYER EFT
2026-01-11,EFT20260111030,73.29,PAYER EFT
2026-01-11,EFT20260111031,152.75,PAYER EFT
2026-01-12,EFT20260112002,42.06,PAYER EFT
2026-01-12,EFT20260112006,267.21,PAYER EFT
2026-01-12,EFT20260112008,388.59,PAYER EFT
2026-01-12,EFT20260112013,25.88,PAYER EFT
2026-01-12,EFT20260112014,119.24,PAYER EFT
2026-01-12,EFT20260112016,149.46,PAYER EFT
2026-01-12,EFT20260112021,398.7,PAYER EFT
2026-01-12,EFT20260112024,64.7,PAYER EFT
2026-01-12,EFT20260112025,55.51,PAYER EFT
2026-01-12,EFT20260112029,40.79,PAYER EFT
2026-01-12,EFT20260112033,67.29,PAYER EFT
2026-01-12,EFT20260112035,407.93,PAYER EFT
2026-01-12,EFT20260112038,67.29,PAYER EFT
2026-01-13,EFT20260113000,71.17,PAYER EFT
2026-01-13,EFT20260113003,84.11,PAYER EFT
2026-01-13,EFT20260113005,147.01,PAYER EFT
2026-01-13,EFT20260113007,245.54,PAYER EFT
2026-01-13,EFT20260113011,149.46,PAYER EFT
2026-01-13,EFT20260113012,62.34,PAYER EFT
2026-01-13,EFT20260113016,83.98,PAYER EFT
2026-01-13,EFT20260113022,42.06,PAYER EFT
2026-01-13,EFT20260113029,100.37,PAYER EFT
2026-01-13,EFT20260113032,99.25,PAYER EFT
2026-01-13,EFT20260113035,36.23,PAYER EFT
2026-01-13,EFT20260113036,205.1,PAYER EFT
2026-01-13,EFT20260113037,444.1,PAYER EFT
2026-01-13,EFT20260113039,416.09,PAYER EFT
2026-01-14,EFT20260114001,81.59,PAYER EFT
2026-01-14,EFT20260114004,178.97,PAYER EFT
2026-01-14,EFT20260114008,352.62,PAYER EFT
2026-01-14,EFT20260114011,60.25,PAYER EFT
2026-01-14,EFT20260114012,175.73,PAYER EFT
2026-01-14,EFT20260114014,113.23,PAYER EFT
2026-01-14,EFT20260114015,47.23,PAYER EFT
2026-01-14,EFT20260114018,282.42,PAYER EFT
2026-01-14,EFT20260114019,226.45,PAYER EFT
2026-01-14,EFT20260114024,56.61,PAYER EFT
2026-01-14,EFT20260114026,484.67,PAYER EFT
2026-01-14,EFT20260114027,44.58,PAYER EFT
2026-01-14,EFT20260114030,113.23,PAYER EFT
2026-01-14,EFT20260114033,186.01,PAYER EFT
2026-01-15,EFT20260115001,42.06,PAYER EFT
2026-01-15,EFT20260115005,62.11,PAYER EFT
2026-01-15,EFT20260115006,298.91,PAYER EFT
2026-01-15,EFT20260115007,74.73,PAYER EFT
2026-01-15,EFT20260115019,76.22,PAYER EFT
2026-01-15,EFT20260115022,112.96,PAYER EFT
2026-01-15,EFT20260115028,84.11,PAYER EFT
2026-01-15,EFT20260115031,28.98,PAYER EFT
2026-01-15,EFT20260115035,113.23,PAYER EFT
2026-01-15,EFT20260115036,40.79,PAYER EFT
2026-01-15,EFT20260115037,162.27,PAYER EFT
2026-01-15,EFT20260115038,148.81,PAYER EFT
2026-01-16,EFT20260116002,62.76,PAYER EFT
2026-01-16,EFT20260116004,64.7,PAYER EFT
2026-01-16,EFT20260116010,444.1,PAYER EFT
2026-01-16,EFT20260116012,62.76,PAYER EFT
2026-01-16,EFT20260116013,27.33,PAYER EFT
2026-01-16,EFT20260116019,267.21,PAYER EFT
2026-01-16,EFT20260116020,142.75,PAYER EFT
2026-01-16,EFT20260116021,25.88,PAYER EFT
2026-01-16,EFT20260116024,58.5,PAYER EFT
2026-01-16,EFT20260116025,35.3,PAYER EFT
2026-01-16,EFT20260116028,140.95,PAYER EFT
2026-01-16,EFT20260116030,280.73,PAYER EFT
2026-01-16,EFT20260116031,218.62,PAYER EFT
2026-01-16,EFT20260116032,260.74,PAYER EFT
2026-01-16,EFT20260116033,465.45,PAYER EFT
2026-01-16,EFT20260116038,44.13,PAYER EFT
2026-01-16,EFT20260116039,129.82,PAYER EFT
2026-01-17,EFT20260117008,73.29,PAYER EFT
2026-01-17,EFT20260117011,109.83,PAYER EFT
2026-01-17,EFT20260117012,99.25,PAYER EFT
2026-01-17,EFT20260117021,336.44,PAYER EFT
2026-01-17,EFT20260117030,286.92,PAYER EFT
2026-01-17,EFT20260117031,577.45,PAYER EFT
2026-01-17,EFT20260117033,36.23,PAYER EFT
2026-01-17,EFT20260117036,27.88,PAYER EFT
2026-01-18,EFT20260118003,20.08,PAYER EFT
2026-01-18,EFT20260118004,59.36,PAYER EFT
2026-01-18,EFT20260118005,36.23,PAYER EFT
2026-01-18,EFT20260118008,122.93,PAYER EFT
2026-01-18,EFT20260118009,35.3,PAYER EFT
2026-01-18,EFT20260118011,21.38,PAYER EFT
2026-01-18,EFT20260118016,40.11,PAYER EFT
2026-01-18,EFT20260118018,62.21,PAYER EFT
2026-01-18,EFT20260118021,240.69,PAYER EFT
2026-01-18,EFT20260118022,219.49,PAYER EFT
2026-01-18,EFT20260118031,245.54,PAYER EFT
2026-01-18,EFT20260118033,93.81,PAYER EFT
2026-01-18,EFT20260118034,90.58,PAYER EFT
2026-01-18,EFT20260118037,113.23,PAYER EFT
2026-01-18,EFT20260118038,29.89,PAYER EFT
2026-01-19,EFT20260119000,35.15,PAYER EFT
2026-01-19,EFT20260119004,35.98,PAYER EFT
2026-01-19,EFT20260119005,325.05,PAYER EFT
2026-01-19,EFT20260119007,420.55,PAYER EFT
2026-01-19,EFT20260119009,273.63,PAYER EFT
2026-01-19,EFT20260119010,47.49,PAYER EFT
2026-01-19,EFT20260119019,270.04,PAYER EFT
2026-01-19,EFT20260119021,331.85,PAYER EFT
2026-01-19,EFT20260119022,572.59,PAYER EFT
2026-01-19,EFT20260119023,407.93,PAYER EFT
2026-01-19,EFT20260119024,54.91,PAYER EFT
2026-01-19,EFT20260119030,222.06,PAYER EFT
2026-01-19,EFT20260119034,90.58,PAYER EFT
2026-01-19,EFT20260119036,336.44,PAYER EFT
2026-01-20,EFT20260120001,40.79,PAYER EFT
2026-01-20,EFT20260120003,81.59,PAYER EFT
2026-01-20,EFT20260120006,88.67,PAYER EFT
2026-01-20,EFT20260120007,737.8,PAYER EFT
2026-01-20,EFT20260120011,397,PAYER EFT
2026-01-20,EFT20260120014,197.11,PAYER EFT
2026-01-20,EFT20260120016,49.62,PAYER EFT
2026-01-20,EFT20260120022,101.84,PAYER EFT
2026-01-20,EFT20260120023,64.53,PAYER EFT
2026-01-20,EFT20260120024,149.46,PAYER EFT
2026-01-20,EFT20260120032,42.06,PAYER EFT
2026-01-20,EFT20260120033,298.91,PAYER EFT
2026-01-20,EFT20260120036,264.27,PAYER EFT
2026-01-21,EFT20260121004,68.32,PAYER EFT
2026-01-21,EFT20260121016,64.7,PAYER EFT
2026-01-21,EFT20260121022,93.94,PAYER EFT
2026-01-21,EFT20260121025,35.33,PAYER EFT
2026-01-21,EFT20260121029,64.7,PAYER EFT
2026-01-21,EFT20260121035,32.63,PAYER EFT
2026-01-22,EFT20260122000,245.54,PAYER EFT
2026-01-22,EFT20260122003,98.34,PAYER EFT
2026-01-22,EFT20260122004,219.66,PAYER EFT
2026-01-22,EFT20260122008,122.93,PAYER EFT
2026-01-22,EFT20260122009,20.7,PAYER EFT
2026-01-22,EFT20260122010,148.81,PAYER EFT
2026-01-22,EFT20260122011,90.58,PAYER EFT
2026-01-22,EFT20260122013,49.69,PAYER EFT
2026-01-22,EFT20260122017,98.34,PAYER EFT
2026-01-22,EFT20260122023,384.32,PAYER EFT
2026-01-22,EFT20260122026,640.53,PAYER EFT
2026-01-22,EFT20260122027,44.97,PAYER EFT
2026-01-22,EFT20260122030,83.98,PAYER EFT
2026-01-22,EFT20260122034,26.72,PAYER EFT
2026-01-23,EFT20260123006,19.15,PAYER EFT
2026-01-23,EFT20260123007,111.03,PAYER EFT
2026-01-23,EFT20260123009,47.49,PAYER EFT
2026-01-23,EFT20260123013,36.65,PAYER EFT
2026-01-23,EFT20260123014,106.23,PAYER EFT
2026-01-23,EFT20260123016,42.06,PAYER EFT
2026-01-23,EFT20260123017,260.74,PAYER EFT
2026-01-23,EFT20260123018,48.2,PAYER EFT
2026-01-23,EFT20260123019,174.9,PAYER EFT
2026-01-23,EFT20260123023,342.04,PAYER EFT
2026-01-23,EFT20260123027,25.1,PAYER EFT
2026-01-23,EFT20260123030,93.94,PAYER EFT
2026-01-23,EFT20260123032,66,PAYER EFT
2026-01-23,EFT20260123038,240.69,PAYER EFT
2026-01-24,EFT20260124004,20.7,PAYER EFT
2026-01-24,EFT20260124008,279,PAYER EFT
2026-01-24,EFT20260124012,144.34,PAYER EFT
2026-01-24,EFT20260124014,465.45,PAYER EFT
2026-01-24,EFT20260124023,51.76,PAYER EFT
2026-01-24,EFT20260124024,61.08,PAYER EFT
2026-01-24,EFT20260124026,64.12,PAYER EFT
2026-01-24,EFT20260124027,144.41,PAYER EFT
2026-01-24,EFT20260124030,148.81,PAYER EFT
2026-01-24,EFT20260124035,17.97,PAYER EFT
2026-01-24,EFT20260124038,111.03,PAYER EFT
2026-01-25,EFT20260125004,648.94,PAYER EFT
2026-01-25,EFT20260125006,186.01,PAYER EFT
2026-01-25,EFT20260125007,29.89,PAYER EFT
2026-01-25,EFT20260125009,23.94,PAYER EFT
2026-01-25,EFT20260125014,253.65,PAYER EFT
2026-01-25,EFT20260125015,34.9,PAYER EFT
2026-01-25,EFT20260125017,37.78,PAYER EFT
2026-01-25,EFT20260125022,85.4,PAYER EFT
2026-01-25,EFT20260125023,81.59,PAYER EFT
2026-01-25,EFT20260125024,90.26,PAYER EFT
2026-01-25,EFT20260125025,342.04,PAYER EFT
2026-01-25,EFT20260125031,119.57,PAYER EFT
2026-01-25,EFT20260125038,36.23,PAYER EFT
2026-01-25,EFT20260125039,149.46,PAYER EFT
2026-01-26,EFT20260126003,25.88,PAYER EFT
2026-01-26,EFT20260126005,55.51,PAYER EFT
2026-01-26,EFT20260126022,145.43,PAYER EFT
2026-01-26,EFT20260126028,213.77,PAYER EFT
2026-01-26,EFT20260126029,58.63,PAYER EFT
2026-01-26,EFT20260126032,24.43,PAYER EFT
2026-01-26,EFT20260126038,82.89,PAYER EFT
2026-01-27,EFT20260127001,59.36,PAYER EFT
2026-01-27,EFT20260127004,64.7,PAYER EFT
2026-01-27,EFT20260127006,42.06,PAYER EFT
2026-01-27,EFT20260127008,85.4,PAYER EFT
2026-01-27,EFT20260127009,99.25,PAYER EFT
2026-01-27,EFT20260127014,40.79,PAYER EFT
2026-01-27,EFT20260127016,139.36,PAYER EFT
2026-01-27,EFT20260127024,87.86,PAYER EFT
2026-01-27,EFT20260127028,44.13,PAYER EFT
2026-01-27,EFT20260127032,47.83,PAYER EFT
2026-01-27,EFT20260127037,62.11,PAYER EFT
2026-01-27,EFT20260127039,49.82,PAYER EFT
2026-01-28,EFT20260128003,99.25,PAYER EFT
2026-01-28,EFT20260128021,336.44,PAYER EFT
2026-01-28,EFT20260128023,92.26,PAYER EFT
2026-01-28,EFT20260128034,42.06,PAYER EFT
2026-01-28,EFT20260128036,245.54,PAYER EFT
2026-01-28,EFT20260128039,20.7,PAYER EFT
2026-01-29,EFT20260129000,29.28,PAYER EFT
2026-01-29,EFT20260129002,226.45,PAYER EFT
2026-01-29,EFT20260129004,56.87,PAYER EFT
2026-01-29,EFT20260129005,186.01,PAYER EFT
2026-01-29,EFT20260129013,225.94,PAYER EFT
2026-01-29,EFT20260129020,336.44,PAYER EFT
2026-01-29,EFT20260129022,113.23,PAYER EFT
2026-01-29,EFT20260129026,342.04,PAYER EFT
2026-01-30,EFT20260130000,44.97,PAYER EFT
2026-01-30,EFT20260130015,145.06,PAYER EFT
2026-01-30,EFT20260130016,640.53,PAYER EFT
2026-01-30,EFT20260130017,52.15,PAYER EFT
2026-01-30,EFT20260130024,62.11,PAYER EFT
2026-01-30,EFT20260130027,96.92,PAYER EFT
2026-01-30,EFT20260130030,397,PAYER EFT
2026-01-30,EFT20260130032,129.82,PAYER EFT
2026-01-30,EFT20260130034,407.93,PAYER EFT
2026-01-30,EFT20260130038,62.76,PAYER EFT
2026-01-31,EFT20260131000,47.83,PAYER EFT
2026-01-31,EFT20260131006,26.07,PAYER EFT
2026-01-31,EFT20260131008,239.13,PAYER EFT
2026-01-31,EFT20260131011,58.63,PAYER EFT
2026-01-31,EFT20260131012,33.65,PAYER EFT
2026-01-31,EFT20260131015,33.65,PAYER EFT
2026-01-31,EFT20260131016,34.16,PAYER EFT
2026-01-31,EFT20260131017,27.33,PAYER EFT
2026-01-31,EFT20260131019,166.54,PAYER EFT
2026-01-31,EFT20260131021,79.34,PAYER EFT
2026-01-31,EFT20260131025,109.83,PAYER EFT
2026-01-31,EFT20260131030,49.87,PAYER EFT
2026-01-31,EFT20260131037,67.29,PAYER EFT
2026-01-31,EFT20260131039,116.05,PAYER EFT
2026-02-01,EFT20260201003,84.11,PAYER EFT
2026-02-01,EFT20260201005,28.25,PAYER EFT
2026-02-01,EFT20260201014,81.99,PAYER EFT
2026-02-01,EFT20260201022,71.17,PAYER EFT
2026-02-01,EFT20260201023,42.06,PAYER EFT
2026-02-01,EFT20260201024,420.55,PAYER EFT
2026-02-01,EFT20260201029,465.45,PAYER EFT
2026-02-01,EFT20260201031,93.94,PAYER EFT
2026-02-01,EFT20260201032,32.63,PAYER EFT
2026-02-01,EFT20260201034,231.32,PAYER EFT
2026-02-01,EFT20260201035,336.44,PAYER EFT
2026-02-01,EFT20260201038,420.55,PAYER EFT
2026-02-02,EFT20260202001,439.96,PAYER EFT
2026-02-02,EFT20260202016,51.76,PAYER EFT
2026-02-02,EFT20260202033,518.55,PAYER EFT
2026-02-02,EFT20260202037,342.04,PAYER EFT
2026-02-03,EFT20260203010,49.87,PAYER EFT
2026-02-03,EFT20260203020,65.59,PAYER EFT
2026-02-03,EFT20260203024,22.46,PAYER EFT
2026-02-03,EFT20260203025,28.12,PAYER EFT
2026-02-03,EFT20260203026,30.54,PAYER EFT
2026-02-03,EFT20260203032,555.13,PAYER EFT
2026-02-04,EFT20260204000,64.7,PAYER EFT
2026-02-04,EFT20260204001,212.2,PAYER EFT
2026-02-04,EFT20260204004,119.24,PAYER EFT
2026-02-04,EFT20260204009,55.51,PAYER EFT
2026-02-04,EFT20260204010,26.72,PAYER EFT
2026-02-04,EFT20260204012,48.2,PAYER EFT
2026-02-04,EFT20260204019,79.4,PAYER EFT
2026-02-04,EFT20260204026,197.34,PAYER EFT
2026-02-04,EFT20260204036,213.77,PAYER EFT
2026-02-05,EFT20260205010,23.42,PAYER EFT
2026-02-05,EFT20260205020,55.51,PAYER EFT
2026-02-05,EFT20260205027,21.97,PAYER EFT
2026-02-05,EFT20260205029,267.21,PAYER EFT
2026-02-06,EFT20260206014,70.66,PAYER EFT
2026-02-06,EFT20260206017,533.45,PAYER EFT
2026-02-06,EFT20260206021,36.23,PAYER EFT
2026-02-06,EFT20260206022,162.27,PAYER EFT
2026-02-06,EFT20260206026,248.64,PAYER EFT
2026-02-06,EFT20260206033,38.51,PAYER EFT
2026-02-07,EFT20260207006,38.51,PAYER EFT
2026-02-07,EFT20260207013,43.62,PAYER EFT
2026-02-07,EFT20260207016,39.7,PAYER EFT
2026-02-07,EFT20260207018,140.4,PAYER EFT
2026-02-07,EFT20260207020,43.62,PAYER EFT
2026-02-07,EFT20260207023,109.83,PAYER EFT
2026-02-07,EFT20260207029,45.81,PAYER EFT
2026-02-07,EFT20260207039,225.94,PAYER EFT
2026-02-08,EFT20260208003,384.32,PAYER EFT
2026-02-08,EFT20260208010,69.03,PAYER EFT
2026-02-08,EFT20260208012,61.08,PAYER EFT
2026-02-08,EFT20260208017,76.35,PAYER EFT
2026-02-08,EFT20260208019,465.45,PAYER EFT
2026-02-08,EFT20260208020,94.9,PAYER EFT
2026-02-08,EFT20260208023,326.34,PAYER EFT
2026-02-08,EFT20260208025,49.87,PAYER EFT
2026-02-08,EFT20260208027,64.7,PAYER EFT
2026-02-08,EFT20260208030,52.15,PAYER EFT
2026-02-08,EFT20260208031,140.4,PAYER EFT
2026-02-08,EFT20260208033,248.87,PAYER EFT
2026-02-08,EFT20260208037,133.61,PAYER EFT
2026-02-09,EFT20260209003,20.08,PAYER EFT
2026-02-09,EFT20260209012,56.61,PAYER EFT
2026-02-09,EFT20260209013,98.34,PAYER EFT
2026-02-09,EFT20260209017,34.16,PAYER EFT
2026-02-09,EFT20260209018,196.1,PAYER EFT
2026-02-09,EFT20260209022,267.21,PAYER EFT
2026-02-10,EFT20260210006,62.34,PAYER EFT
2026-02-10,EFT20260210016,113.23,PAYER EFT
2026-02-10,EFT20260210017,33.65,PAYER EFT
2026-02-10,EFT20260210020,87.86,PAYER EFT
2026-02-10,EFT20260210022,95.81,PAYER EFT
2026-02-10,EFT20260210039,56.61,PAYER EFT
2026-02-11,EFT20260211005,282.1,PAYER EFT
2026-02-11,EFT20260211012,623.45,PAYER EFT
2026-02-11,EFT20260211015,59.36,PAYER EFT
2026-02-11,EFT20260211020,208.59,PAYER EFT
2026-02-11,EFT20260211022,59.36,PAYER EFT
2026-02-12,EFT20260212000,22.6,PAYER EFT
2026-02-12,EFT20260212005,148.81,PAYER EFT
2026-02-12,EFT20260212006,25.88,PAYER EFT
2026-02-12,EFT20260212012,25.88,PAYER EFT
2026-02-12,EFT20260212014,64.7,PAYER EFT
2026-02-12,EFT20260212039,343.56,PAYER EFT
2026-02-13,EFT20260213001,70.2,PAYER EFT
2026-02-13,EFT20260213002,56.94,PAYER EFT
2026-02-13,EFT20260213006,62.11,PAYER EFT
2026-02-13,EFT20260213013,113.23,PAYER EFT
2026-02-13,EFT20260213017,226.45,PAYER EFT
2026-02-13,EFT20260213019,38.51,PAYER EFT
2026-02-13,EFT20260213024,62.11,PAYER EFT
2026-02-13,EFT20260213033,112.32,PAYER EFT
2026-02-14,EFT20260214003,109.18,PAYER EFT
2026-02-14,EFT20260214020,133.61,PAYER EFT
2026-02-14,EFT20260214022,52.15,PAYER EFT
2026-02-14,EFT20260214036,64.7,PAYER EFT
2026-02-14,EFT20260214037,62.11,PAYER EFT
2026-02-15,EFT20260215000,18.58,PAYER EFT
2026-02-15,EFT20260215006,397,PAYER EFT
2026-02-15,EFT20260215018,25.14,PAYER EFT
2026-02-15,EFT20260215027,25.88,PAYER EFT
2026-02-15,EFT20260215028,26.72,PAYER EFT
2026-02-15,EFT20260215033,65.59,PAYER EFT
2026-02-16,EFT20260216001,218.62,PAYER EFT
2026-02-16,EFT20260216022,186.01,PAYER EFT
2026-02-16,EFT20260216023,62.34,PAYER EFT
2026-02-16,EFT20260216024,20.08,PAYER EFT
2026-02-16,EFT20260216027,273.63,PAYER EFT
2026-02-16,EFT20260216034,485.25,PAYER EFT
2026-02-16,EFT20260216038,82.58,PAYER EFT
2026-02-16,EFT20260216039,18.11,PAYER EFT
2026-02-17,EFT20260217022,44.97,PAYER EFT
